,equity,benchmark_spy_norm
2023-03-14,71358.04032902446,2.2073821236682587
2023-03-15,71936.40290215435,2.193576428751837
2023-03-16,73382.20940342624,2.2320631084680382
2023-03-17,73666.75732067926,2.2059646371004775
2023-03-20,73257.57626979268,2.2271759907696547
2023-03-21,73275.19930682406,2.256420127089456
2023-03-22,73258.25790417136,2.2179560496647683
2023-03-23,73312.94224491216,2.223952114713446
2023-03-24,73312.94224491216,2.2385458403173217
2023-03-27,73312.94224491216,2.242731390062454
2023-03-28,73312.94224491216,2.2376973574692323
2023-03-29,73312.94224491216,2.2702216961907604
2023-03-30,73312.94224491216,2.283515072499541
2023-03-31,73312.94224491216,2.315700197465099
2023-04-03,73312.94224491216,2.3245240603186996
2023-04-04,73312.94224491216,2.311626941644471
2023-04-05,73312.94224491216,2.3055747296335416
2023-04-06,73312.94224491216,2.314568647823292
2023-04-10,73312.94224491216,2.3169438616481446
2023-04-11,73312.94224491216,2.3175666803476305
2023-04-12,73312.94224491216,2.3081198194112784
2023-04-13,73312.94224491216,2.3387780340168076
2023-04-14,73312.94224491216,2.3330652151451137
2023-04-17,73312.94224491216,2.3414364940186445
2023-04-18,73312.94224491216,2.342964121911738
2023-04-19,73312.94224491216,2.342567864277186
2023-04-20,73312.94224491216,2.3297844745935894
2023-04-21,73312.94224491216,2.3315944517473364
2023-04-24,73312.94224491216,2.3340267094507716
2023-04-25,73312.94224491216,2.296976710311811
2023-04-26,73312.94224491216,2.2872476794980714
2023-04-27,73312.94224491216,2.332782327734662
2023-04-28,73312.94224491216,2.3526927939589455
2023-05-01,73312.94224491216,2.3503174007508267
2023-05-02,73312.94224491216,2.323901600385746
2023-05-03,73312.94224491216,2.3079506609914584
2023-05-04,73312.94224491216,2.2916034639626193
2023-05-05,73312.94224491216,2.3340267094507716
2023-05-08,73312.94224491216,2.334649169383725
2023-05-09,73312.94224491216,2.3244108694778656
2023-05-10,73312.94224491216,2.335271270550147
2023-05-11,73312.94224491216,2.3311987322625827
2023-05-12,73312.94224491216,2.328143835242928
2023-05-15,73312.94224491216,2.3361760797437547
2023-05-16,73312.94224491216,2.320564533488703
2023-05-17,73312.94224491216,2.3487338052787474
2023-05-18,73312.94224491216,2.37135977538345
2023-05-19,73312.94224491216,2.367909158879041
2023-05-22,73312.94224491216,2.3688708325679646
2023-05-23,73312.94224491216,2.342284976866734
2023-05-24,73312.94224491216,2.325315858054739
2023-05-25,73312.94224491216,2.3454528853439567
2023-05-26,73312.94224491216,2.3758282125390338
2023-05-30,73312.94224491216,2.3767330217326412
2023-05-31,73312.94224491216,2.363553733181025
2023-06-01,73312.94224491216,2.3860100067161096
2023-06-02,73312.94224491216,2.420514198544269
2023-06-05,73312.94224491216,2.415875706052535
2023-06-06,73312.94224491216,2.4211362997106907
2023-06-07,73312.94224491216,2.412764482687362
2023-06-08,73312.94224491216,2.427358387674504
2023-06-09,73312.94224491216,2.431713633989254
2023-06-12,73312.94224491216,2.453774008656319
2023-06-13,73312.94224491216,2.46995150911554
2023-06-14,73312.94224491216,2.472893035911095
2023-06-15,73312.94224491216,2.5035510711333577
2023-06-16,73388.51071516487,2.495023728818424
2023-06-20,73282.73913197199,2.4820787148121783
2023-06-21,72950.81171735078,2.469360979403931
2023-06-22,73551.33664811979,2.4782750720403195
2023-06-23,73093.3697269998,2.459539028058413
2023-06-26,72466.47549107664,2.449490156881429
2023-06-27,73027.62552585713,2.476344728715099
2023-06-28,73089.14702124745,2.4775935950128583
2023-06-29,73040.90284116071,2.487358861246326
2023-06-30,73040.90284116071,2.51671134505878
2023-07-03,72923.77093179921,2.519606770354978
2023-07-05,72918.52885468281,2.515859812695169
2023-07-06,72856.9893811557,2.496158866125551
2023-07-07,72922.99313853963,2.4898567732251102
2023-07-10,72750.72298644854,2.496158866125551
2023-07-11,72771.17677925892,2.512055990540044
2023-07-12,72900.09176102639,2.5322676412679095
2023-07-13,73253.47567797301,2.5523659217716754
2023-07-14,73398.10949325647,2.5507764066518184
2023-07-17,73391.37778932112,2.5596330966430934
2023-07-18,73391.37778932112,2.5786525661852497
2023-07-19,73391.37778932112,2.584386911048861
2023-07-20,73297.49974058422,2.567240740953343
2023-07-21,73111.96827451656,2.567240740953343
2023-07-24,73196.59120021651,2.578709430680566
2023-07-25,73567.29658520289,2.585749865103784
2023-07-26,72733.06182622115,2.586147199037932
2023-07-27,72287.8440919043,2.569000849559148
2023-07-28,72749.49908251094,2.594152356665595
2023-07-31,72650.42121477149,2.599091674894379
2023-08-01,72716.84418808026,2.591654085920279
2023-08-02,72428.67461991821,2.5556023546565028
2023-08-03,72208.97413048046,2.5482781359065028
2023-08-04,72282.0602222559,2.536752940450496
2023-08-07,72434.10915492696,2.558895113886848
2023-08-08,72133.4866466546,2.547767252364989
2023-08-09,71736.62853202074,2.530734631876837
2023-08-10,71782.64793106553,2.5316428493524983
2023-08-11,71635.27381651086,2.5301668838400073
2023-08-14,71735.54446407304,2.544133844312546
2023-08-15,71663.40163020891,2.514497217406778
2023-08-16,71589.82089200203,2.496045495901451
2023-08-17,71531.82786219852,2.4770256675927627
2023-08-18,71434.4427755789,2.478218207545004
2023-08-21,71839.02716854482,2.4943420724076963
2023-08-22,71916.87990766179,2.487585601694526
2023-08-23,72313.63183955311,2.5152920646583397
2023-08-24,71119.03547444443,2.4804325145802717
