date,bull_fraction_raw,bull_fraction_smoothed,signal,invest_pct,n_long,n_total,days_held
2015-02-06,0.123,0.123,STAY_CASH,0.0,18,146,0
2015-02-09,0.425,0.425,STAY_CASH,0.0,62,146,0
2015-02-10,0.959,0.959,BUY_SPY,0.95,140,146,0
2015-02-11,0.911,0.911,BUY_SPY,0.95,133,146,1
2015-02-12,0.521,0.521,BUY_SPY,0.95,76,146,2
2015-02-13,0.986,0.986,BUY_SPY,0.95,144,146,3
2015-02-17,0.336,0.336,BUY_SPY,0.95,49,146,4
2015-02-18,0.212,0.212,BUY_SPY,0.95,31,146,5
2015-02-19,0.904,0.904,BUY_SPY,0.95,132,146,6
2015-02-20,0.185,0.185,BUY_SPY,0.95,27,146,7
2015-02-23,0.247,0.247,BUY_SPY,0.95,36,146,8
2015-02-24,0.158,0.158,BUY_SPY,0.95,23,146,9
2015-02-25,0.185,0.185,STAY_CASH,0.0,27,146,0
2015-02-26,0.699,0.699,STAY_CASH,0.0,102,146,0
2015-02-27,1.0,1.0,STAY_CASH,0.0,146,146,0
2015-03-02,0.082,0.082,STAY_CASH,0.0,12,146,0
2015-03-03,0.027,0.027,STAY_CASH,0.0,4,146,0
2015-03-04,0.116,0.116,STAY_CASH,0.0,17,146,0
2015-03-05,0.753,0.753,STAY_CASH,0.0,110,146,0
2015-03-06,0.986,0.986,STAY_CASH,0.0,144,146,0
2015-03-09,0.973,0.973,STAY_CASH,0.0,142,146,0
2015-03-10,0.685,0.685,STAY_CASH,0.0,100,146,0
2015-03-11,0.986,0.986,BUY_SPY,0.95,144,146,0
2015-03-12,0.082,0.082,BUY_SPY,0.95,12,146,1
2015-03-13,0.575,0.575,BUY_SPY,0.95,84,146,2
2015-03-16,0.185,0.185,BUY_SPY,0.95,27,146,3
2015-03-17,0.24,0.24,BUY_SPY,0.95,35,146,4
2015-03-18,0.233,0.233,BUY_SPY,0.95,34,146,5
2015-03-19,0.219,0.219,BUY_SPY,0.95,32,146,6
2015-03-20,0.082,0.082,BUY_SPY,0.95,12,146,7
2015-03-23,0.075,0.075,BUY_SPY,0.95,11,146,8
2015-03-24,0.24,0.24,BUY_SPY,0.95,35,146,9
2015-03-25,0.897,0.897,BUY_SPY,0.95,131,146,10
2015-03-26,1.0,1.0,BUY_SPY,0.95,146,146,11
2015-03-27,0.116,0.116,STAY_CASH,0.0,17,146,0
2015-03-30,0.075,0.075,STAY_CASH,0.0,11,146,0
2015-03-31,0.048,0.048,STAY_CASH,0.0,7,146,0
2015-04-01,0.123,0.123,STAY_CASH,0.0,18,146,0
2015-04-02,1.0,1.0,STAY_CASH,0.0,146,146,0
2015-04-06,1.0,1.0,STAY_CASH,0.0,146,146,0
2015-04-07,0.993,0.993,STAY_CASH,0.0,145,146,0
2015-04-08,1.0,1.0,STAY_CASH,0.0,146,146,0
2015-04-09,0.966,0.966,STAY_CASH,0.0,141,146,0
2015-04-10,0.925,0.925,STAY_CASH,0.0,135,146,0
2015-04-13,0.808,0.808,BUY_SPY,0.95,118,146,0
2015-04-14,0.062,0.062,BUY_SPY,0.95,9,146,1
2015-04-15,0.884,0.884,BUY_SPY,0.95,129,146,2
2015-04-16,0.055,0.055,BUY_SPY,0.95,8,146,3
2015-04-17,0.144,0.144,BUY_SPY,0.95,21,146,4
2015-04-20,0.966,0.966,BUY_SPY,0.95,141,146,5
2015-04-21,0.123,0.123,BUY_SPY,0.95,18,146,6
2015-04-22,0.664,0.664,BUY_SPY,0.95,97,146,7
2015-04-23,0.705,0.705,BUY_SPY,0.95,103,146,8
2015-04-24,0.719,0.719,BUY_SPY,0.95,105,146,9
2015-04-27,0.747,0.747,BUY_SPY,0.95,109,146,10
2015-04-28,0.596,0.596,BUY_SPY,0.95,87,146,11
2015-04-29,0.11,0.11,STAY_CASH,0.0,16,146,0
2015-04-30,0.986,0.986,STAY_CASH,0.0,144,146,0
2015-05-01,0.959,0.959,STAY_CASH,0.0,140,146,0
2015-05-04,0.959,0.959,STAY_CASH,0.0,140,146,0
2015-05-05,0.164,0.164,STAY_CASH,0.0,24,146,0
2015-05-06,0.74,0.74,STAY_CASH,0.0,108,146,0
2015-05-07,0.89,0.89,STAY_CASH,0.0,130,146,0
2015-05-08,0.945,0.945,STAY_CASH,0.0,138,146,0
2015-05-11,0.726,0.726,STAY_CASH,0.0,106,146,0
2015-05-12,0.815,0.815,STAY_CASH,0.0,119,146,0
2015-05-13,0.603,0.603,BUY_SPY,0.95,88,146,0
2015-05-14,0.034,0.034,BUY_SPY,0.95,5,146,1
2015-05-15,0.103,0.103,BUY_SPY,0.95,15,146,2
2015-05-18,0.123,0.123,BUY_SPY,0.95,18,146,3
2015-05-19,0.151,0.151,BUY_SPY,0.95,22,146,4
2015-05-20,0.055,0.055,BUY_SPY,0.95,8,146,5
2015-05-21,0.027,0.027,BUY_SPY,0.95,4,146,6
2015-05-22,0.068,0.068,BUY_SPY,0.95,10,146,7
2015-05-26,0.11,0.11,BUY_SPY,0.95,16,146,8
2015-05-27,0.048,0.048,BUY_SPY,0.95,7,146,9
2015-05-28,0.021,0.021,STAY_CASH,0.0,3,146,0
2015-05-29,0.021,0.021,STAY_CASH,0.0,3,146,0
2015-06-01,0.932,0.932,STAY_CASH,0.0,136,146,0
2015-06-02,0.062,0.062,STAY_CASH,0.0,9,146,0
2015-06-03,0.096,0.096,STAY_CASH,0.0,14,146,0
2015-06-04,0.445,0.445,STAY_CASH,0.0,65,146,0
2015-06-05,0.075,0.075,STAY_CASH,0.0,11,146,0
2015-06-08,0.185,0.185,STAY_CASH,0.0,27,146,0
2015-06-09,0.151,0.151,STAY_CASH,0.0,22,146,0
2015-06-10,0.068,0.068,STAY_CASH,0.0,10,146,0
2015-06-11,0.295,0.295,STAY_CASH,0.0,43,146,0
2015-06-12,0.281,0.281,STAY_CASH,0.0,41,146,0
2015-06-15,0.473,0.473,STAY_CASH,0.0,69,146,0
2015-06-16,0.39,0.39,STAY_CASH,0.0,57,146,0
2015-06-17,0.062,0.062,STAY_CASH,0.0,9,146,0
2015-06-18,0.055,0.055,STAY_CASH,0.0,8,146,0
2015-06-19,0.082,0.082,STAY_CASH,0.0,12,146,0
2015-06-22,0.205,0.205,STAY_CASH,0.0,30,146,0
2015-06-23,0.144,0.144,STAY_CASH,0.0,21,146,0
2015-06-24,0.048,0.048,STAY_CASH,0.0,7,146,0
2015-06-25,1.0,1.0,BUY_SPY,0.95,146,146,0
2015-06-26,0.082,0.082,BUY_SPY,0.95,12,146,1
2015-06-29,0.11,0.11,BUY_SPY,0.95,16,146,2
2015-06-30,0.089,0.089,BUY_SPY,0.95,13,146,3
2015-07-01,0.062,0.062,BUY_SPY,0.95,9,146,4
2015-07-02,0.103,0.103,BUY_SPY,0.95,15,146,5
2015-07-06,0.11,0.11,BUY_SPY,0.95,16,146,6
2015-07-07,0.938,0.938,BUY_SPY,0.95,137,146,7
2015-07-08,0.164,0.164,BUY_SPY,0.95,24,146,8
2015-07-09,0.068,0.068,BUY_SPY,0.95,10,146,9
2015-07-10,0.089,0.089,STAY_CASH,0.0,13,146,0
2015-07-13,0.082,0.082,STAY_CASH,0.0,12,146,0
2015-07-14,0.945,0.945,STAY_CASH,0.0,138,146,0
2015-07-15,0.719,0.719,STAY_CASH,0.0,105,146,0
2015-07-16,0.267,0.267,STAY_CASH,0.0,39,146,0
2015-07-17,0.233,0.233,STAY_CASH,0.0,34,146,0
2015-07-20,0.233,0.233,STAY_CASH,0.0,34,146,0
2015-07-21,0.027,0.027,STAY_CASH,0.0,4,146,0
2015-07-22,0.226,0.226,STAY_CASH,0.0,33,146,0
2015-07-23,0.829,0.829,STAY_CASH,0.0,121,146,0
2015-07-24,0.952,0.952,BUY_SPY,0.95,139,146,0
2015-07-27,0.952,0.952,BUY_SPY,0.95,139,146,1
2015-07-28,0.411,0.411,BUY_SPY,0.95,60,146,2
2015-07-29,0.945,0.945,BUY_SPY,0.95,138,146,3
2015-07-30,0.904,0.904,BUY_SPY,0.95,132,146,4
2015-07-31,0.555,0.555,BUY_SPY,0.95,81,146,5
2015-08-03,0.226,0.226,BUY_SPY,0.95,33,146,6
2015-08-04,0.651,0.651,BUY_SPY,0.95,95,146,7
2015-08-05,0.918,0.918,BUY_SPY,0.95,134,146,8
2015-08-06,0.158,0.158,BUY_SPY,0.95,23,146,9
2015-08-07,0.13,0.13,STAY_CASH,0.0,19,146,0
2015-08-10,0.164,0.164,STAY_CASH,0.0,24,146,0
2015-08-11,0.24,0.24,STAY_CASH,0.0,35,146,0
2015-08-12,0.219,0.219,STAY_CASH,0.0,32,146,0
2015-08-13,0.171,0.171,STAY_CASH,0.0,25,146,0
2015-08-14,0.103,0.103,STAY_CASH,0.0,15,146,0
2015-08-17,0.205,0.205,STAY_CASH,0.0,30,146,0
2015-08-18,0.308,0.308,STAY_CASH,0.0,45,146,0
2015-08-19,0.219,0.219,STAY_CASH,0.0,32,146,0
2015-08-20,0.288,0.288,STAY_CASH,0.0,42,146,0
2015-08-21,0.562,0.562,STAY_CASH,0.0,82,146,0
2015-08-24,0.705,0.705,BUY_SPY,0.95,103,146,0
2015-08-25,0.911,0.911,BUY_SPY,0.95,133,146,1
2015-08-26,0.925,0.925,BUY_SPY,0.95,135,146,2
2015-08-27,0.884,0.884,BUY_SPY,0.95,129,146,3
2015-08-28,0.658,0.658,BUY_SPY,0.95,96,146,4
2015-08-31,0.945,0.945,BUY_SPY,0.95,138,146,5
2015-09-01,0.979,0.979,BUY_SPY,0.95,143,146,6
2015-09-02,0.842,0.842,BUY_SPY,0.95,123,146,7
2015-09-03,0.829,0.829,BUY_SPY,0.95,121,146,8
2015-09-04,0.897,0.897,BUY_SPY,0.95,131,146,9
2015-09-08,0.801,0.801,BUY_SPY,0.95,117,146,10
2015-09-09,0.541,0.541,BUY_SPY,0.95,79,146,11
2015-09-10,0.562,0.562,BUY_SPY,0.95,82,146,12
2015-09-11,0.5,0.5,BUY_SPY,0.95,73,146,13
2015-09-14,0.486,0.486,BUY_SPY,0.95,71,146,14
2015-09-15,0.308,0.308,STAY_CASH,0.0,45,146,0
2015-09-16,0.199,0.199,STAY_CASH,0.0,29,146,0
2015-09-17,0.342,0.342,STAY_CASH,0.0,50,146,0
2015-09-18,0.158,0.158,STAY_CASH,0.0,23,146,0
2015-09-21,0.123,0.123,STAY_CASH,0.0,18,146,0
2015-09-22,0.123,0.123,STAY_CASH,0.0,18,146,0
2015-09-23,0.575,0.575,STAY_CASH,0.0,84,146,0
2015-09-24,0.541,0.541,STAY_CASH,0.0,79,146,0
2015-09-25,0.486,0.486,STAY_CASH,0.0,71,146,0
2015-09-28,0.384,0.384,STAY_CASH,0.0,56,146,0
2015-09-29,0.329,0.329,STAY_CASH,0.0,48,146,0
2015-09-30,0.521,0.521,STAY_CASH,0.0,76,146,0
2015-10-01,0.377,0.377,STAY_CASH,0.0,55,146,0
2015-10-02,0.329,0.329,STAY_CASH,0.0,48,146,0
2015-10-05,0.568,0.568,STAY_CASH,0.0,83,146,0
2015-10-06,0.705,0.705,BUY_SPY,0.95,103,146,0
2015-10-07,0.678,0.678,BUY_SPY,0.95,99,146,1
2015-10-08,0.644,0.644,BUY_SPY,0.95,94,146,2
2015-10-09,0.692,0.692,BUY_SPY,0.95,101,146,3
2015-10-12,0.836,0.836,BUY_SPY,0.95,122,146,4
2015-10-13,0.671,0.671,BUY_SPY,0.95,98,146,5
2015-10-14,0.788,0.788,BUY_SPY,0.95,115,146,6
2015-10-15,0.63,0.63,BUY_SPY,0.95,92,146,7
2015-10-16,0.89,0.89,BUY_SPY,0.95,130,146,8
2015-10-19,0.055,0.055,BUY_SPY,0.95,8,146,9
2015-10-20,0.034,0.034,STAY_CASH,0.0,5,146,0
2015-10-21,0.034,0.034,STAY_CASH,0.0,5,146,0
2015-10-22,0.582,0.582,STAY_CASH,0.0,85,146,0
2015-10-23,0.575,0.575,STAY_CASH,0.0,84,146,0
2015-10-26,0.459,0.459,STAY_CASH,0.0,67,146,0
2015-10-27,0.555,0.555,STAY_CASH,0.0,81,146,0
2015-10-28,0.479,0.479,STAY_CASH,0.0,70,146,0
2015-10-29,0.568,0.568,STAY_CASH,0.0,83,146,0
2015-10-30,0.705,0.705,STAY_CASH,0.0,103,146,0
2015-11-02,0.637,0.637,STAY_CASH,0.0,93,146,0
2015-11-03,0.021,0.021,STAY_CASH,0.0,3,146,0
2015-11-04,0.021,0.021,STAY_CASH,0.0,3,146,0
2015-11-05,0.075,0.075,STAY_CASH,0.0,11,146,0
2015-11-06,0.096,0.096,STAY_CASH,0.0,14,146,0
2015-11-09,0.116,0.116,STAY_CASH,0.0,17,146,0
2015-11-10,0.582,0.582,STAY_CASH,0.0,85,146,0
2015-11-11,0.808,0.808,BUY_SPY,0.95,118,146,0
2015-11-12,0.651,0.651,BUY_SPY,0.95,95,146,1
2015-11-13,0.705,0.705,BUY_SPY,0.95,103,146,2
2015-11-16,0.336,0.336,BUY_SPY,0.95,49,146,3
2015-11-17,0.329,0.329,BUY_SPY,0.95,48,146,4
2015-11-18,0.144,0.144,BUY_SPY,0.95,21,146,5
2015-11-19,0.267,0.267,BUY_SPY,0.95,39,146,6
2015-11-20,0.26,0.26,BUY_SPY,0.95,38,146,7
2015-11-23,0.425,0.425,BUY_SPY,0.95,62,146,8
2015-11-24,0.466,0.466,BUY_SPY,0.95,68,146,9
2015-11-25,0.116,0.116,STAY_CASH,0.0,17,146,0
2015-11-27,0.11,0.11,STAY_CASH,0.0,16,146,0
2015-11-30,0.144,0.144,STAY_CASH,0.0,21,146,0
2015-12-01,0.438,0.438,STAY_CASH,0.0,64,146,0
2015-12-02,0.274,0.274,STAY_CASH,0.0,40,146,0
2015-12-03,0.315,0.315,STAY_CASH,0.0,46,146,0
2015-12-04,0.534,0.534,STAY_CASH,0.0,78,146,0
2015-12-07,0.911,0.911,STAY_CASH,0.0,133,146,0
2015-12-08,0.801,0.801,STAY_CASH,0.0,117,146,0
2015-12-09,0.808,0.808,STAY_CASH,0.0,118,146,0
2015-12-10,0.733,0.733,BUY_SPY,0.95,107,146,0
2015-12-11,0.87,0.87,BUY_SPY,0.95,127,146,1
2015-12-14,0.897,0.897,BUY_SPY,0.95,131,146,2
2015-12-15,0.233,0.233,BUY_SPY,0.95,34,146,3
2015-12-16,0.123,0.123,BUY_SPY,0.95,18,146,4
2015-12-17,0.253,0.253,BUY_SPY,0.95,37,146,5
2015-12-18,0.308,0.308,BUY_SPY,0.95,45,146,6
2015-12-21,0.459,0.459,BUY_SPY,0.95,67,146,7
2015-12-22,0.233,0.233,BUY_SPY,0.95,34,146,8
2015-12-23,0.596,0.596,BUY_SPY,0.95,87,146,9
2015-12-24,0.623,0.623,BUY_SPY,0.95,91,146,10
2015-12-28,0.747,0.747,BUY_SPY,0.95,109,146,11
2015-12-29,0.671,0.671,BUY_SPY,0.95,98,146,12
2015-12-30,0.678,0.678,BUY_SPY,0.95,99,146,13
2015-12-31,0.788,0.788,BUY_SPY,0.95,115,146,14
2016-01-04,0.548,0.548,BUY_SPY,0.95,80,146,15
2016-01-05,0.623,0.623,BUY_SPY,0.95,91,146,16
2016-01-06,0.616,0.616,BUY_SPY,0.95,90,146,17
2016-01-07,0.623,0.623,BUY_SPY,0.95,91,146,18
2016-01-08,0.747,0.747,BUY_SPY,0.95,109,146,19
2016-01-11,0.363,0.363,STAY_CASH,0.0,53,146,0
2016-01-12,0.151,0.151,STAY_CASH,0.0,22,146,0
2016-01-13,0.877,0.877,STAY_CASH,0.0,128,146,0
2016-01-14,0.274,0.274,STAY_CASH,0.0,40,146,0
2016-01-15,0.534,0.534,STAY_CASH,0.0,78,146,0
2016-01-19,0.425,0.425,STAY_CASH,0.0,62,146,0
2016-01-20,0.486,0.486,STAY_CASH,0.0,71,146,0
2016-01-21,0.856,0.856,STAY_CASH,0.0,125,146,0
2016-01-22,0.719,0.719,STAY_CASH,0.0,105,146,0
2016-01-25,0.774,0.774,STAY_CASH,0.0,113,146,0
2016-01-26,0.815,0.815,BUY_SPY,0.95,119,146,0
2016-01-27,0.788,0.788,BUY_SPY,0.95,115,146,1
2016-01-28,0.815,0.815,BUY_SPY,0.95,119,146,2
2016-01-29,0.76,0.76,BUY_SPY,0.95,111,146,3
2016-02-01,0.74,0.74,BUY_SPY,0.95,108,146,4
2016-02-02,0.89,0.89,BUY_SPY,0.95,130,146,5
2016-02-03,0.712,0.712,BUY_SPY,0.95,104,146,6
2016-02-04,0.658,0.658,BUY_SPY,0.95,96,146,7
2016-02-05,0.815,0.815,BUY_SPY,0.95,119,146,8
2016-02-08,0.315,0.315,BUY_SPY,0.95,46,146,9
2016-02-09,0.315,0.315,STAY_CASH,0.0,46,146,0
2016-02-10,0.212,0.212,STAY_CASH,0.0,31,146,0
2016-02-11,0.301,0.301,STAY_CASH,0.0,44,146,0
2016-02-12,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-02-16,0.151,0.151,STAY_CASH,0.0,22,146,0
2016-02-17,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-02-18,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-02-19,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-02-22,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-02-23,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-02-24,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-02-25,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-02-26,0.767,0.767,BUY_SPY,0.95,112,146,0
2016-02-29,0.788,0.788,BUY_SPY,0.95,115,146,1
2016-03-01,0.966,0.966,BUY_SPY,0.95,141,146,2
2016-03-02,0.959,0.959,BUY_SPY,0.95,140,146,3
2016-03-03,0.781,0.781,BUY_SPY,0.95,114,146,4
2016-03-04,0.788,0.788,BUY_SPY,0.95,115,146,5
2016-03-07,0.979,0.979,BUY_SPY,0.95,143,146,6
2016-03-08,0.993,0.993,BUY_SPY,0.95,145,146,7
2016-03-09,0.753,0.753,BUY_SPY,0.95,110,146,8
2016-03-10,0.74,0.74,BUY_SPY,0.95,108,146,9
2016-03-11,0.973,0.973,BUY_SPY,0.95,142,146,10
2016-03-14,0.473,0.473,BUY_SPY,0.95,69,146,11
2016-03-15,0.507,0.507,BUY_SPY,0.95,74,146,12
2016-03-16,0.527,0.527,BUY_SPY,0.95,77,146,13
2016-03-17,0.247,0.247,STAY_CASH,0.0,36,146,0
2016-03-18,0.568,0.568,STAY_CASH,0.0,83,146,0
2016-03-21,0.582,0.582,STAY_CASH,0.0,85,146,0
2016-03-22,0.979,0.979,STAY_CASH,0.0,143,146,0
2016-03-23,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-03-24,0.274,0.274,STAY_CASH,0.0,40,146,0
2016-03-28,0.288,0.288,STAY_CASH,0.0,42,146,0
2016-03-29,0.199,0.199,STAY_CASH,0.0,29,146,0
2016-03-30,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-03-31,0.329,0.329,STAY_CASH,0.0,48,146,0
2016-04-01,0.322,0.322,STAY_CASH,0.0,47,146,0
2016-04-04,0.26,0.26,STAY_CASH,0.0,38,146,0
2016-04-05,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-04-06,0.308,0.308,STAY_CASH,0.0,45,146,0
2016-04-07,0.315,0.315,STAY_CASH,0.0,46,146,0
2016-04-08,0.363,0.363,STAY_CASH,0.0,53,146,0
2016-04-11,0.336,0.336,STAY_CASH,0.0,49,146,0
2016-04-12,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-04-13,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-04-14,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-04-15,1.0,1.0,BUY_SPY,0.95,146,146,0
2016-04-18,0.993,0.993,BUY_SPY,0.95,145,146,1
2016-04-19,0.993,0.993,BUY_SPY,0.95,145,146,2
2016-04-20,0.281,0.281,BUY_SPY,0.95,41,146,3
2016-04-21,0.274,0.274,BUY_SPY,0.95,40,146,4
2016-04-22,0.295,0.295,BUY_SPY,0.95,43,146,5
2016-04-25,0.301,0.301,BUY_SPY,0.95,44,146,6
2016-04-26,0.836,0.836,BUY_SPY,0.95,122,146,7
2016-04-27,0.836,0.836,BUY_SPY,0.95,122,146,8
2016-04-28,0.842,0.842,BUY_SPY,0.95,123,146,9
2016-04-29,0.699,0.699,BUY_SPY,0.95,102,146,10
2016-05-02,0.849,0.849,BUY_SPY,0.95,124,146,11
2016-05-03,0.699,0.699,BUY_SPY,0.95,102,146,12
2016-05-04,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-05-05,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-05-06,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-05-09,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-05-10,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-05-11,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-05-12,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-05-13,0.336,0.336,STAY_CASH,0.0,49,146,0
2016-05-16,0.308,0.308,STAY_CASH,0.0,45,146,0
2016-05-17,0.336,0.336,STAY_CASH,0.0,49,146,0
2016-05-18,0.308,0.308,STAY_CASH,0.0,45,146,0
2016-05-19,0.322,0.322,STAY_CASH,0.0,47,146,0
2016-05-20,0.315,0.315,STAY_CASH,0.0,46,146,0
2016-05-23,0.315,0.315,STAY_CASH,0.0,46,146,0
2016-05-24,0.199,0.199,STAY_CASH,0.0,29,146,0
2016-05-25,0.274,0.274,STAY_CASH,0.0,40,146,0
2016-05-26,0.253,0.253,STAY_CASH,0.0,37,146,0
2016-05-27,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-05-31,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-06-01,0.322,0.322,STAY_CASH,0.0,47,146,0
2016-06-02,0.336,0.336,STAY_CASH,0.0,49,146,0
2016-06-03,0.274,0.274,STAY_CASH,0.0,40,146,0
2016-06-06,0.836,0.836,BUY_SPY,0.95,122,146,0
2016-06-07,0.836,0.836,BUY_SPY,0.95,122,146,1
2016-06-08,0.973,0.973,BUY_SPY,0.95,142,146,2
2016-06-09,0.973,0.973,BUY_SPY,0.95,142,146,3
2016-06-10,0.267,0.267,BUY_SPY,0.95,39,146,4
2016-06-13,0.26,0.26,BUY_SPY,0.95,38,146,5
2016-06-14,0.267,0.267,BUY_SPY,0.95,39,146,6
2016-06-15,0.281,0.281,BUY_SPY,0.95,41,146,7
2016-06-16,0.267,0.267,BUY_SPY,0.95,39,146,8
2016-06-17,0.315,0.315,BUY_SPY,0.95,46,146,9
2016-06-20,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-06-21,0.267,0.267,STAY_CASH,0.0,39,146,0
2016-06-22,0.301,0.301,STAY_CASH,0.0,44,146,0
2016-06-23,0.986,0.986,STAY_CASH,0.0,144,146,0
2016-06-24,0.281,0.281,STAY_CASH,0.0,41,146,0
2016-06-27,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-06-28,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-06-29,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-06-30,0.144,0.144,STAY_CASH,0.0,21,146,0
2016-07-01,0.144,0.144,STAY_CASH,0.0,21,146,0
2016-07-05,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-07-06,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-07-07,0.308,0.308,STAY_CASH,0.0,45,146,0
2016-07-08,0.233,0.233,STAY_CASH,0.0,34,146,0
2016-07-11,0.199,0.199,STAY_CASH,0.0,29,146,0
2016-07-12,0.24,0.24,STAY_CASH,0.0,35,146,0
2016-07-13,0.26,0.26,STAY_CASH,0.0,38,146,0
2016-07-14,0.966,0.966,BUY_SPY,0.95,141,146,0
2016-07-15,0.973,0.973,BUY_SPY,0.95,142,146,1
2016-07-18,0.973,0.973,BUY_SPY,0.95,142,146,2
2016-07-19,0.692,0.692,BUY_SPY,0.95,101,146,3
2016-07-20,0.295,0.295,BUY_SPY,0.95,43,146,4
2016-07-21,0.582,0.582,BUY_SPY,0.95,85,146,5
2016-07-22,0.575,0.575,BUY_SPY,0.95,84,146,6
2016-07-25,0.589,0.589,BUY_SPY,0.95,86,146,7
2016-07-26,0.322,0.322,BUY_SPY,0.95,47,146,8
2016-07-27,0.322,0.322,BUY_SPY,0.95,47,146,9
2016-07-28,0.301,0.301,STAY_CASH,0.0,44,146,0
2016-07-29,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-08-01,0.315,0.315,STAY_CASH,0.0,46,146,0
2016-08-02,0.301,0.301,STAY_CASH,0.0,44,146,0
2016-08-03,0.295,0.295,STAY_CASH,0.0,43,146,0
2016-08-04,0.281,0.281,STAY_CASH,0.0,41,146,0
2016-08-05,0.322,0.322,STAY_CASH,0.0,47,146,0
2016-08-08,0.041,0.041,STAY_CASH,0.0,6,146,0
2016-08-09,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-08-10,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-08-11,0.007,0.007,STAY_CASH,0.0,1,146,0
2016-08-12,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-08-15,0.0,0.0,STAY_CASH,0.0,0,146,0
2016-08-16,0.014,0.014,STAY_CASH,0.0,2,146,0
2016-08-17,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-08-18,0.034,0.034,STAY_CASH,0.0,5,146,0
2016-08-19,0.027,0.027,STAY_CASH,0.0,4,146,0
2016-08-22,0.027,0.027,STAY_CASH,0.0,4,146,0
2016-08-23,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-08-24,0.007,0.007,STAY_CASH,0.0,1,146,0
2016-08-25,0.055,0.055,STAY_CASH,0.0,8,146,0
2016-08-26,0.089,0.089,STAY_CASH,0.0,13,146,0
2016-08-29,0.13,0.13,STAY_CASH,0.0,19,146,0
2016-08-30,0.041,0.041,STAY_CASH,0.0,6,146,0
2016-08-31,0.144,0.144,STAY_CASH,0.0,21,146,0
2016-09-01,0.158,0.158,STAY_CASH,0.0,23,146,0
2016-09-02,0.034,0.034,STAY_CASH,0.0,5,146,0
2016-09-06,0.007,0.007,STAY_CASH,0.0,1,146,0
2016-09-07,0.014,0.014,STAY_CASH,0.0,2,146,0
2016-09-08,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-09-09,1.0,1.0,BUY_SPY,0.95,146,146,0
2016-09-12,0.986,0.986,BUY_SPY,0.95,144,146,1
2016-09-13,1.0,1.0,BUY_SPY,0.95,146,146,2
2016-09-14,0.425,0.425,BUY_SPY,0.95,62,146,3
2016-09-15,0.048,0.048,BUY_SPY,0.95,7,146,4
2016-09-16,0.048,0.048,BUY_SPY,0.95,7,146,5
2016-09-19,0.39,0.39,BUY_SPY,0.95,57,146,6
2016-09-20,0.452,0.452,BUY_SPY,0.95,66,146,7
2016-09-21,0.24,0.24,BUY_SPY,0.95,35,146,8
2016-09-22,0.0,0.0,BUY_SPY,0.95,0,146,9
2016-09-23,0.027,0.027,STAY_CASH,0.0,4,146,0
2016-09-26,0.041,0.041,STAY_CASH,0.0,6,146,0
2016-09-27,0.041,0.041,STAY_CASH,0.0,6,146,0
2016-09-28,0.027,0.027,STAY_CASH,0.0,4,146,0
2016-09-29,0.137,0.137,STAY_CASH,0.0,20,146,0
2016-09-30,0.021,0.021,STAY_CASH,0.0,3,146,0
2016-10-03,0.007,0.007,STAY_CASH,0.0,1,146,0
2016-10-04,0.055,0.055,STAY_CASH,0.0,8,146,0
2016-10-05,0.075,0.075,STAY_CASH,0.0,11,146,0
2016-10-06,0.13,0.13,STAY_CASH,0.0,19,146,0
2016-10-07,0.014,0.014,STAY_CASH,0.0,2,146,0
